"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Wdr1",4.13905458068938e-28,0.32427710856694,0.641,0.394,6.61048407081901e-24,"Enterocyte.Immature.Distal","Wdr1"
"Xpnpep1",4.69347180182015e-28,0.318969432751986,0.594,0.342,7.49594381468696e-24,"Enterocyte.Immature.Distal","Xpnpep1"
"Rnasel",4.98581660138184e-28,0.297722139772461,0.32,0.139,7.96284769406694e-24,"Enterocyte.Immature.Distal","Rnasel"
"Psme2",5.65091291106029e-28,0.36192707910531,0.924,0.811,9.02507301025439e-24,"Enterocyte.Immature.Distal","Psme2"
"Efhd2",7.47823736240981e-28,0.354079506620167,0.619,0.384,1.19434928915047e-23,"Enterocyte.Immature.Distal","Efhd2"
"Perp",1.27287761955483e-27,0.347363559075221,0.672,0.429,2.03291284619102e-23,"Enterocyte.Immature.Distal","Perp"
"Gipc2",1.32334213629721e-27,0.336517544136799,0.748,0.526,2.11350972588027e-23,"Enterocyte.Immature.Distal","Gipc2"
"Pla2g12b",2.23177307940933e-27,0.296523540470174,0.402,0.193,3.56436478512464e-23,"Enterocyte.Immature.Distal","Pla2g12b"
"Tmem54",8.64815428818812e-27,0.34860324436813,0.805,0.619,1.38119672136652e-22,"Enterocyte.Immature.Distal","Tmem54"
"Pvrl2",8.90265886196639e-27,0.353821024483896,0.609,0.369,1.42184364684465e-22,"Enterocyte.Immature.Distal","Pvrl2"
"Cd38",2.08447537537354e-26,0.317650602270032,0.414,0.209,3.32911562200908e-22,"Enterocyte.Immature.Distal","Cd38"
"Nudt4",2.24528315409436e-26,0.357254508223069,0.514,0.293,3.58594172540411e-22,"Enterocyte.Immature.Distal","Nudt4"
"Gsn",2.54942236235022e-26,0.3021113754743,0.236,0.089,4.07168245490954e-22,"Enterocyte.Immature.Distal","Gsn"
"Adk",2.90506242861599e-26,0.380562656614054,0.611,0.386,4.63967520474259e-22,"Enterocyte.Immature.Distal","Adk"
"Gmds",3.02948672397463e-26,0.328940257041922,0.867,0.704,4.83839324685988e-22,"Enterocyte.Immature.Distal","Gmds"
"Gale",5.06553078655918e-26,0.326600348159164,0.686,0.447,8.09015921921367e-22,"Enterocyte.Immature.Distal","Gale"
"Akr1c13",5.70326837724843e-26,0.29360427709792,0.629,0.384,9.10868992530346e-22,"Enterocyte.Immature.Distal","Akr1c13"
"Sqrdl",7.34763485388122e-26,0.353299569500361,0.443,0.238,1.17349076251337e-21,"Enterocyte.Immature.Distal","Sqrdl"
"Lpcat3",1.52761277116818e-25,0.349635483843575,0.566,0.345,2.4397503568327e-21,"Enterocyte.Immature.Distal","Lpcat3"
"Cds1",1.65230087956283e-25,0.358573399529026,0.514,0.294,2.63888973474979e-21,"Enterocyte.Immature.Distal","Cds1"
"Fzd5",2.53900225575615e-25,0.276566406662332,0.445,0.233,4.05504050266814e-21,"Enterocyte.Immature.Distal","Fzd5"
"Slc39a5",3.57440613828309e-25,0.284153481770829,0.672,0.447,5.70868404345192e-21,"Enterocyte.Immature.Distal","Slc39a5"
"Fdps",4.28016983558596e-25,0.362445032198704,0.57,0.353,6.83585924441434e-21,"Enterocyte.Immature.Distal","Fdps"
"Mlx",7.25343560708512e-25,0.316996485016808,0.52,0.299,1.15844620080756e-20,"Enterocyte.Immature.Distal","Mlx"
"Arpc2",8.3935763175042e-25,0.332460009256775,0.883,0.803,1.3405380736686e-20,"Enterocyte.Immature.Distal","Arpc2"
"Acads",9.34378565753899e-25,0.331812655105364,0.596,0.369,1.49229600736555e-20,"Enterocyte.Immature.Distal","Acads"
"Hadh",1.05077798707912e-24,0.273026913998574,0.898,0.745,1.67819752316407e-20,"Enterocyte.Immature.Distal","Hadh"
"Myl12a",1.05275642239588e-24,0.311653058901639,0.867,0.709,1.68135728220846e-20,"Enterocyte.Immature.Distal","Myl12a"
"Me2",1.51800841085959e-24,0.29386507947804,0.787,0.565,2.42441123298384e-20,"Enterocyte.Immature.Distal","Me2"
"2610528J11Rik",1.88735368603813e-24,0.303414413482992,0.703,0.477,3.01429257197149e-20,"Enterocyte.Immature.Distal","2610528J11Rik"
"Abat",2.64449483212689e-24,0.282562199523591,0.254,0.105,4.22352269638986e-20,"Enterocyte.Immature.Distal","Abat"
"Aamdc",2.92574685460245e-24,0.302919721082746,0.727,0.496,4.67271030148557e-20,"Enterocyte.Immature.Distal","Aamdc"
"Casp1",5.40791060576901e-24,0.302910849611768,0.576,0.358,8.63697402847368e-20,"Enterocyte.Immature.Distal","Casp1"
"Gnpnat1",5.73162951612522e-24,0.298946755570505,0.432,0.236,9.15398550020358e-20,"Enterocyte.Immature.Distal","Gnpnat1"
"Hsp90b1",5.7770929818309e-24,0.304054181666284,0.879,0.711,9.22659520128213e-20,"Enterocyte.Immature.Distal","Hsp90b1"
"Acadm",6.89403702743152e-24,0.298246631977347,0.578,0.357,1.10104665365109e-19,"Enterocyte.Immature.Distal","Acadm"
"Tmem59",8.86545668743307e-24,0.314222219857091,0.889,0.788,1.41590208754994e-19,"Enterocyte.Immature.Distal","Tmem59"
"H2-DMb1",1.13397370578733e-23,0.353530563416334,0.26,0.112,1.81106940551294e-19,"Enterocyte.Immature.Distal","H2-DMb1"
"Aes",1.16707611156711e-23,0.288045646786168,0.877,0.738,1.86393725778383e-19,"Enterocyte.Immature.Distal","Aes"
"Myl6",3.04400332223933e-23,0.382413938402584,0.828,0.639,4.86157770594844e-19,"Enterocyte.Immature.Distal","Myl6"
"Metrnl",3.33598318313069e-23,0.302021191534202,0.404,0.211,5.32789874177802e-19,"Enterocyte.Immature.Distal","Metrnl"
"Cd82",8.74401790671173e-23,0.285777463426487,0.551,0.338,1.39650709988093e-18,"Enterocyte.Immature.Distal","Cd82"
"Ifngr2",1.58256868559533e-22,0.301873934854625,0.598,0.374,2.5275204477643e-18,"Enterocyte.Immature.Distal","Ifngr2"
"Mkrn2os",2.37107487613982e-22,0.304008865648146,0.43,0.239,3.78684368468291e-18,"Enterocyte.Immature.Distal","Mkrn2os"
"Psmb9",2.78055696895256e-22,0.395008670415383,0.629,0.439,4.44082753511413e-18,"Enterocyte.Immature.Distal","Psmb9"
"Zzef1",3.29867177227331e-22,0.304880916513573,0.357,0.182,5.26830868749771e-18,"Enterocyte.Immature.Distal","Zzef1"
"Ctss",4.03604022691966e-22,0.255527763059109,0.51,0.296,6.44595984641338e-18,"Enterocyte.Immature.Distal","Ctss"
"Atp6v0a2",6.6195424301917e-22,0.289030508214763,0.383,0.2,1.05720712152592e-17,"Enterocyte.Immature.Distal","Atp6v0a2"
"Degs2",8.05362501926976e-22,0.297241529224514,0.795,0.629,1.28624445182757e-17,"Enterocyte.Immature.Distal","Degs2"
"H2-DMa",1.1017971691286e-21,0.334884902580944,0.369,0.194,1.75968025881528e-17,"Enterocyte.Immature.Distal","H2-DMa"
"2210016F16Rik",1.55099518456853e-21,0.326778434997961,0.656,0.45,2.47709440927439e-17,"Enterocyte.Immature.Distal","2210016F16Rik"
"Vsig10",1.81307691542532e-21,0.280100206601866,0.396,0.213,2.89566514162579e-17,"Enterocyte.Immature.Distal","Vsig10"
"Mt2",3.42972691903644e-21,0.612125339240026,0.49,0.311,5.47761686239309e-17,"Enterocyte.Immature.Distal","Mt2"
"Psap",4.46867421577856e-21,0.298218053604581,0.689,0.478,7.13691959001994e-17,"Enterocyte.Immature.Distal","Psap"
"Prdx6",4.67578767103898e-21,0.285888662790583,0.912,0.793,7.46770048941636e-17,"Enterocyte.Immature.Distal","Prdx6"
"Klf5",5.88832625625193e-21,0.340550836858724,0.641,0.439,9.40424586385995e-17,"Enterocyte.Immature.Distal","Klf5"
"Anxa4",6.64350767837167e-21,0.29161250567916,0.912,0.832,1.06103461131274e-16,"Enterocyte.Immature.Distal","Anxa4"
"Jund",7.60603603793803e-21,0.290848258270685,0.781,0.594,1.21476001561908e-16,"Enterocyte.Immature.Distal","Jund"
"Fkbp8",1.12216430539944e-20,0.271195793540615,0.809,0.646,1.79220861215344e-16,"Enterocyte.Immature.Distal","Fkbp8"
"Fam234a",1.16487159060763e-20,0.275821273527042,0.504,0.304,1.86041641735944e-16,"Enterocyte.Immature.Distal","Fam234a"
"Msmo1",1.26744663827125e-20,0.279434896732613,0.344,0.178,2.02423902598301e-16,"Enterocyte.Immature.Distal","Msmo1"
"Ostc",1.72967632723697e-20,0.253853459663773,0.811,0.618,2.76246606223017e-16,"Enterocyte.Immature.Distal","Ostc"
"Ctsh",2.65678784571053e-20,0.323409517232355,0.578,0.374,4.24315586838428e-16,"Enterocyte.Immature.Distal","Ctsh"
"Acy1",2.91210396893732e-20,0.263941212278934,0.461,0.267,4.65092124878979e-16,"Enterocyte.Immature.Distal","Acy1"
"Mpi",3.40196125686998e-20,0.259112043259963,0.373,0.197,5.43327232334705e-16,"Enterocyte.Immature.Distal","Mpi"
"Tradd",4.36217657493575e-20,0.260241350041869,0.506,0.306,6.96683220782989e-16,"Enterocyte.Immature.Distal","Tradd"
"Lmna",4.59052643886933e-20,0.306493093235261,0.5,0.308,7.33152977551821e-16,"Enterocyte.Immature.Distal","Lmna"
"Gltp",5.31133312230221e-20,0.301782365131575,0.531,0.337,8.48273012962886e-16,"Enterocyte.Immature.Distal","Gltp"
"Fdx1",7.1391180337515e-20,0.305294370270003,0.637,0.427,1.14018854117045e-15,"Enterocyte.Immature.Distal","Fdx1"
"Elovl6",7.40907040889356e-20,0.28752125450734,0.33,0.168,1.18330263500439e-15,"Enterocyte.Immature.Distal","Elovl6"
"Coro1b",1.33196718945258e-19,0.319206525666127,0.666,0.472,2.12728479827471e-15,"Enterocyte.Immature.Distal","Coro1b"
"Camk2d",1.41620717330773e-19,0.284535860583744,0.449,0.263,2.26182447648977e-15,"Enterocyte.Immature.Distal","Camk2d"
"Lad1",1.78881345280651e-19,0.315644473659085,0.586,0.388,2.85691396547728e-15,"Enterocyte.Immature.Distal","Lad1"
"Pnp2",2.21678850005318e-19,0.2674345045513,0.533,0.327,3.54043291343493e-15,"Enterocyte.Immature.Distal","Pnp2"
"Prdx1",3.56723326394102e-19,0.362942094915605,0.943,0.893,5.69722824584021e-15,"Enterocyte.Immature.Distal","Prdx1"
"Capzb",3.59485907856169e-19,0.264253403171442,0.844,0.71,5.74134943437087e-15,"Enterocyte.Immature.Distal","Capzb"
"Otc",3.83864451398762e-19,0.255413877560092,0.793,0.592,6.13069915328964e-15,"Enterocyte.Immature.Distal","Otc"
"Esd",4.26191306029422e-19,0.295394900225146,0.871,0.744,6.8067013485959e-15,"Enterocyte.Immature.Distal","Esd"
"Yif1a",8.0253531828978e-19,0.28060241430437,0.68,0.474,1.28172915684061e-14,"Enterocyte.Immature.Distal","Yif1a"
"Chmp2a",1.14685923134031e-18,0.268450161299589,0.828,0.674,1.8316488783736e-14,"Enterocyte.Immature.Distal","Chmp2a"
"Elovl1",1.46932619981264e-18,0.305424954085477,0.48,0.298,2.34666087372076e-14,"Enterocyte.Immature.Distal","Elovl1"
"Hexb",2.60260375789097e-18,0.25317518286255,0.402,0.228,4.15661846172767e-14,"Enterocyte.Immature.Distal","Hexb"
"Adtrp",2.82444906622754e-18,0.260429795153149,0.465,0.274,4.510927603672e-14,"Enterocyte.Immature.Distal","Adtrp"
"Scamp2",5.38654038773876e-18,0.25377988840577,0.531,0.345,8.60284365325757e-14,"Enterocyte.Immature.Distal","Scamp2"
"Ap2m1",6.04413240909438e-18,0.251700695175964,0.709,0.552,9.65308387056463e-14,"Enterocyte.Immature.Distal","Ap2m1"
"Nipsnap3b",6.80096503334907e-18,0.279092665997934,0.611,0.429,1.08618212547618e-13,"Enterocyte.Immature.Distal","Nipsnap3b"
"Arpc5",1.3984488189839e-17,0.270712456325855,0.734,0.547,2.23346260879919e-13,"Enterocyte.Immature.Distal","Arpc5"
"Prelid2",2.06208340263228e-17,0.272096700907958,0.436,0.263,3.29335340234401e-13,"Enterocyte.Immature.Distal","Prelid2"
"Prr15l",3.59453028460417e-17,0.294988864768794,0.752,0.581,5.74082431754132e-13,"Enterocyte.Immature.Distal","Prr15l"
"C77080",4.22711566821228e-17,0.269778226858806,0.346,0.191,6.75112643370183e-13,"Enterocyte.Immature.Distal","C77080"
"Irf8",5.36258154170581e-17,0.28180148349492,0.543,0.359,8.56457898025834e-13,"Enterocyte.Immature.Distal","Irf8"
"Myo5b",8.8838213409635e-17,0.251580855585705,0.369,0.21,1.41883510636528e-12,"Enterocyte.Immature.Distal","Myo5b"
"Nadk",1.39900322941102e-16,0.260033261288757,0.459,0.285,2.23434805769234e-12,"Enterocyte.Immature.Distal","Nadk"
"H2-D1",1.65853970577433e-16,0.259161268474006,0.936,0.827,2.64885376409218e-12,"Enterocyte.Immature.Distal","H2-D1"
"Actn4",2.83414066172707e-16,0.286017075106356,0.619,0.436,4.52640605084431e-12,"Enterocyte.Immature.Distal","Actn4"
"Hexa",2.90498434643955e-16,0.288396961676467,0.535,0.356,4.6395504996986e-12,"Enterocyte.Immature.Distal","Hexa"
"Rab25",2.98138378507435e-16,0.251931311402318,0.816,0.685,4.76156804314224e-12,"Enterocyte.Immature.Distal","Rab25"
"Chmp4b",4.6129091024102e-16,0.25455380795093,0.77,0.615,7.36727712745934e-12,"Enterocyte.Immature.Distal","Chmp4b"
"Mt1",8.08648895638879e-16,0.493302686267574,0.926,0.832,1.29149315122485e-11,"Enterocyte.Immature.Distal","Mt1"
"Chmp6",1.03689905451594e-15,0.304943049203677,0.5,0.336,1.6560314799674e-11,"Enterocyte.Immature.Distal","Chmp6"
"Vasp",1.85180270824641e-15,0.278539885440435,0.732,0.571,2.95751410534034e-11,"Enterocyte.Immature.Distal","Vasp"
"Psmb8",2.49333556833337e-15,0.394790987313609,0.67,0.555,3.98210623618522e-11,"Enterocyte.Immature.Distal","Psmb8"
"Klf6",4.1709101038435e-15,0.252515760749188,0.285,0.15,6.66136052684846e-11,"Enterocyte.Immature.Distal","Klf6"
"H2-Aa",4.38035465368804e-15,0.377062248105704,0.385,0.241,6.99586441740517e-11,"Enterocyte.Immature.Distal","H2-Aa"
"Tnfaip1",3.06991877133142e-14,0.26416286735033,0.361,0.214,4.90296726969342e-10,"Enterocyte.Immature.Distal","Tnfaip1"
"Nars",4.164251603885e-14,0.251349478399681,0.662,0.493,6.65072623656473e-10,"Enterocyte.Immature.Distal","Nars"
"Stard4",5.75267380026701e-14,0.251600272615072,0.465,0.306,9.18759532640644e-10,"Enterocyte.Immature.Distal","Stard4"
"Cd74",2.23496032636947e-13,0.555229869042894,0.588,0.49,3.56945513724468e-09,"Enterocyte.Immature.Distal","Cd74"
"Traf4",2.77910914063681e-13,0.253139440580862,0.334,0.199,4.43851520851105e-09,"Enterocyte.Immature.Distal","Traf4"
"H2-Ab1",3.09604528639379e-13,0.412192103104504,0.533,0.405,4.94469392689952e-09,"Enterocyte.Immature.Distal","H2-Ab1"
"Atp2a2",7.3198729566523e-13,0.298621355199941,0.475,0.317,1.16905690990694e-08,"Enterocyte.Immature.Distal","Atp2a2"
"Id1",6.41910852224247e-12,0.286989693144537,0.568,0.418,1.02519582208735e-07,"Enterocyte.Immature.Distal","Id1"
"Chchd7",1.06801436171768e-11,0.25188083365539,0.688,0.556,1.70572573709931e-07,"Enterocyte.Immature.Distal","Chchd7"
"Cycs",1.96326165346027e-10,0.256091390114606,0.639,0.494,3.1355251867414e-06,"Enterocyte.Immature.Distal","Cycs"
"Uqcrb",1.02467415130555e-08,0.263513824085255,0.715,0.592,0.00016365070870501,"Enterocyte.Immature.Distal","Uqcrb"
"H2-Eb1",9.31144539673117e-08,0.270963423318567,0.416,0.306,0.00148713094431194,"Enterocyte.Immature.Distal","H2-Eb1"
"Gapdh",0.00798422321686406,0.272118053402025,0.203,0.166,1,"Enterocyte.Immature.Distal","Gapdh"
"Rgs13",0,3.03518498094547,0.699,0.019,0,"Tuft","Rgs13"
"Alox5ap",0,2.93015323742926,0.729,0.021,0,"Tuft","Alox5ap"
"Lrmp",0,2.86008840315134,0.813,0.018,0,"Tuft","Lrmp"
"Hck",0,2.58370225852994,0.627,0.01,0,"Tuft","Hck"
"Ltc4s",0,2.48938568295884,0.837,0.052,0,"Tuft","Ltc4s"
"Tuba1a",0,2.40817897024709,0.717,0.036,0,"Tuft","Tuba1a"
"Sh2d6",0,2.27874049914267,0.753,0.009,0,"Tuft","Sh2d6"
"Avil",0,2.17679378787237,0.753,0.009,0,"Tuft","Avil"
"Dclk1",0,2.11746106169449,0.699,0.006,0,"Tuft","Dclk1"
"Kctd12",0,2.01831509447923,0.717,0.025,0,"Tuft","Kctd12"
"Trpm5",0,1.80933442569788,0.729,0.007,0,"Tuft","Trpm5"
"Gng13",0,1.78688969152492,0.639,0.003,0,"Tuft","Gng13"
"Ly6g6f",0,1.75794160821363,0.608,0.003,0,"Tuft","Ly6g6f"
"Matk",0,1.69843984796399,0.566,0.008,0,"Tuft","Matk"
"Limd2",0,1.68305878199694,0.633,0.028,0,"Tuft","Limd2"
"Fyb",0,1.66986305232295,0.614,0.008,0,"Tuft","Fyb"
"Hpgds",0,1.54394806229649,0.645,0.004,0,"Tuft","Hpgds"
"Spib",0,1.49824030024492,0.608,0.004,0,"Tuft","Spib"
"Hmx2",0,1.47403636549869,0.524,0.002,0,"Tuft","Hmx2"
"Tspan6",0,1.47282461699344,0.5,0.012,0,"Tuft","Tspan6"
"Ccdc109b",0,1.42156736446057,0.536,0.003,0,"Tuft","Ccdc109b"
"1810046K07Rik",0,1.42114870216522,0.614,0.011,0,"Tuft","1810046K07Rik"
"Sh2d7",0,1.37902392617995,0.572,0.003,0,"Tuft","Sh2d7"
"Ly6g6d",0,1.32738719243343,0.524,0.008,0,"Tuft","Ly6g6d"
"Vav1",0,1.26722467308107,0.572,0.013,0,"Tuft","Vav1"
"Pik3r5",0,1.21032864636342,0.53,0.004,0,"Tuft","Pik3r5"
"Nebl",0,1.20754502652554,0.53,0.003,0,"Tuft","Nebl"
"Pygl",0,1.14535880685941,0.446,0.003,0,"Tuft","Pygl"
"Siglecf",0,1.08437514636689,0.307,0.001,0,"Tuft","Siglecf"
"Pea15a",0,1.05672590936132,0.482,0.008,0,"Tuft","Pea15a"
"Alox5",0,1.04813311974985,0.343,0.002,0,"Tuft","Alox5"
"Bmx",0,0.990756779846766,0.41,0,0,"Tuft","Bmx"
"Ptgs1",0,0.98833287687046,0.343,0.002,0,"Tuft","Ptgs1"
"Pou2f3",0,0.970617298212009,0.446,0.004,0,"Tuft","Pou2f3"
"Ffar3",0,0.83805979576538,0.313,0.002,0,"Tuft","Ffar3"
"Gprc5c",0,0.817717713244631,0.295,0.002,0,"Tuft","Gprc5c"
"Pik3cg",0,0.707388545406908,0.289,0.002,0,"Tuft","Pik3cg"
"Gfi1b",0,0.548914341665325,0.259,0.001,0,"Tuft","Gfi1b"
"Plcg2",1.93473376371144e-286,1.14662932479421,0.584,0.028,3.08996329402354e-282,"Tuft","Plcg2"
"Agt",2.56196788009453e-284,0.909634361301324,0.313,0.005,4.09171890129897e-280,"Tuft","Agt"
"Smpx",4.86044287376224e-267,1.48937101464303,0.482,0.019,7.76261331368567e-263,"Tuft","Smpx"
"Plcb2",3.63906679172961e-246,0.420765024114904,0.199,0.001,5.81195357307136e-242,"Tuft","Plcb2"
"Serpini1",4.581144320264e-244,0.715949055441445,0.289,0.005,7.31654559389363e-240,"Tuft","Serpini1"
"Nrgn",1.03596906758438e-243,1.09806532024946,0.271,0.004,1.65454619783902e-239,"Tuft","Nrgn"
"A4galt",1.62589971481278e-243,0.322279164302233,0.169,0,2.59672443452749e-239,"Tuft","A4galt"
"Hmx3",5.84028996377621e-243,0.31609728736162,0.163,0,9.32752710114698e-239,"Tuft","Hmx3"
"Tmem121",5.6807873883572e-239,0.454444791470913,0.181,0.001,9.07278553794528e-235,"Tuft","Tmem121"
"Inpp5d",4.46561085839077e-237,0.746639403342858,0.271,0.005,7.1320271019359e-233,"Tuft","Inpp5d"
"Strip2",5.45619284058001e-237,0.531346989737354,0.253,0.004,8.71408558569034e-233,"Tuft","Strip2"
"Ackr4",3.70070614769794e-231,0.509323228428237,0.193,0.001,5.91039778848838e-227,"Tuft","Ackr4"
"Tmem229a",3.22987021597091e-228,0.467873427546485,0.187,0.001,5.15842572192714e-224,"Tuft","Tmem229a"
"Itpr2",4.63823856844523e-225,1.09633280347894,0.494,0.026,7.40773081766388e-221,"Tuft","Itpr2"
"Adcy5",4.34599019314873e-223,0.420784952166963,0.175,0.001,6.94098093747783e-219,"Tuft","Adcy5"
"Reep5",2.73655011961491e-208,2.32844642623621,0.771,0.087,4.37054419603697e-204,"Tuft","Reep5"
"Mlip",3.94217884040314e-204,0.925295320487324,0.295,0.008,6.29605382600785e-200,"Tuft","Mlip"
"Cd300lf",2.27203848472857e-200,0.728037540686437,0.205,0.003,3.62867266396e-196,"Tuft","Cd300lf"
"Atp2a3",7.93094938806665e-187,1.58127785635579,0.699,0.076,1.26665192676813e-182,"Tuft","Atp2a3"
"Chil1",8.40653145544791e-187,0.359878928550628,0.151,0.001,1.34260713874959e-182,"Tuft","Chil1"
"Nrep",5.30887826813622e-180,0.767746313898273,0.283,0.009,8.47880948204035e-176,"Tuft","Nrep"
"Col15a1",2.36922298524287e-175,0.292092900796942,0.139,0.001,3.78388602973139e-171,"Tuft","Col15a1"
"Cldn14",3.25209733752624e-175,0.423066294518682,0.151,0.001,5.19392465776316e-171,"Tuft","Cldn14"
"Ppp1r14c",6.3153595862719e-171,0.552681813126471,0.253,0.007,1.00862607952348e-166,"Tuft","Ppp1r14c"
"Cacna2d2",8.6068082691911e-170,0.506825915787167,0.193,0.003,1.37459334867251e-165,"Tuft","Cacna2d2"
"Hepacam2",2.90934109167007e-169,1.5500116727964,0.801,0.109,4.64650865750626e-165,"Tuft","Hepacam2"
"Ahnak2",9.8243178191921e-169,0.275099160436639,0.114,0,1.56904179890317e-164,"Tuft","Ahnak2"
"Rgs2",3.37719425758272e-165,1.29861059076439,0.512,0.041,5.39371694878536e-161,"Tuft","Rgs2"
"Ptpn6",3.26554476317245e-164,1.73599306625565,0.657,0.076,5.21540154126273e-160,"Tuft","Ptpn6"
"Gm17660",4.06798755754455e-164,0.266398860469257,0.127,0.001,6.4969829281544e-160,"Tuft","Gm17660"
"Ttll11",3.66781104815041e-163,0.287055649405246,0.139,0.001,5.85786102500101e-159,"Tuft","Ttll11"
"Fam221a",1.47928669141727e-161,0.992976113027998,0.434,0.029,2.36256877486252e-157,"Tuft","Fam221a"
"Il13ra1",3.09422259815246e-160,1.75347015046768,0.759,0.114,4.94178291150929e-156,"Tuft","Il13ra1"
"Espn",2.63324672984294e-159,1.82840763884069,0.849,0.142,4.20555835223216e-155,"Tuft","Espn"
"Ildr1",1.26670341551603e-158,0.777037557636974,0.386,0.023,2.02305202492065e-154,"Tuft","Ildr1"
"Ccdc28b",8.68874831243219e-158,1.47298729449463,0.639,0.074,1.38767999297854e-153,"Tuft","Ccdc28b"
"Tmem116",7.43602154158163e-156,0.423385583147771,0.187,0.004,1.187607000406e-151,"Tuft","Tmem116"
"Ppapdc1a",5.75856977925189e-155,0.333097352579051,0.12,0.001,9.1970117944432e-151,"Tuft","Ppapdc1a"
"Skap2",4.30498322004736e-153,1.63071850616746,0.717,0.101,6.87548870073763e-149,"Tuft","Skap2"
"Samd14",6.49426715119516e-153,0.350350312674604,0.205,0.005,1.03719940671738e-148,"Tuft","Samd14"
"Basp1",1.1257756341086e-151,0.527956089365672,0.145,0.002,1.79797626523484e-147,"Tuft","Basp1"
"Nkd1",1.07276912811369e-147,0.529745750471006,0.229,0.007,1.71331957451037e-143,"Tuft","Nkd1"
"Il25",1.22500446564032e-139,0.289384066411255,0.114,0.001,1.95645463207416e-135,"Tuft","Il25"
"Dmxl2",5.1822443652299e-137,0.272933109430002,0.108,0.001,8.27656247570867e-133,"Tuft","Dmxl2"
"Inpp5j",1.77145125148326e-136,1.02982338360516,0.578,0.065,2.82918479374391e-132,"Tuft","Inpp5j"
"Pde2a",7.17841028989417e-132,0.813461204556088,0.349,0.023,1.146463907399e-127,"Tuft","Pde2a"
"C2cd4b",1.57954969231674e-130,0.876201968245741,0.331,0.02,2.52269881359906e-126,"Tuft","C2cd4b"
"Tmem158",7.6391921125952e-128,0.730274748389729,0.325,0.02,1.22005537230258e-123,"Tuft","Tmem158"
"Rac2",1.61189051056149e-125,1.49126227824531,0.307,0.019,2.57435033441775e-121,"Tuft","Rac2"
"Folr1",3.7555771732881e-124,0.547793094169476,0.139,0.002,5.99803230345842e-120,"Tuft","Folr1"
"Ccdc129",4.69153903339204e-122,0.268280590685792,0.102,0.001,7.49285699023043e-118,"Tuft","Ccdc129"
"Fcna",8.99244243377984e-120,0.349498852651516,0.133,0.002,1.43618298109898e-115,"Tuft","Fcna"
"Map1a",2.07573890947542e-116,0.344558279986589,0.133,0.002,3.3151626123232e-112,"Tuft","Map1a"
