"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"RpL28",1.47331861780851e-89,-0.276029576063877,0.988,0.996,1.37298561993575e-85,"0","RpL28"
"RpS16",1.61378082994098e-89,-0.368346218381607,0.939,0.975,1.503882355422e-85,"0","RpS16"
"CG8177",1.74636818721086e-89,-0.871700874321604,0.094,0.406,1.6274405136618e-85,"0","CG8177"
"RpL18",4.34923705313523e-89,-0.353783662608793,0.971,0.989,4.05305400981672e-85,"0","RpL18"
"egh",5.46863328424942e-89,-0.742466868686692,0.323,0.595,5.09621935759204e-85,"0","egh"
"sug",5.48595230367002e-89,-1.00062437658212,0.088,0.39,5.11235895179009e-85,"0","sug"
"Swim",4.93764650784807e-88,-1.07567344094293,0.056,0.354,4.60139278066361e-84,"0","Swim"
"fa2h",5.71822871467927e-88,-0.945159949893308,0.275,0.536,5.32881733920961e-84,"0","fa2h"
"CG32683",9.5801947639977e-88,-0.806089851718215,0.059,0.364,8.92778350056946e-84,"0","CG32683"
"Nmdmc",1.74576642620917e-87,0.526486141004865,0.693,0.383,1.62687973258433e-83,"0","Nmdmc"
"GLaz",2.15304344240471e-87,0.416299385345322,0.252,0.051,2.00642118397695e-83,"0","GLaz"
"Trxr-1",2.41855530879856e-87,-0.67538545095572,0.338,0.605,2.25385169226938e-83,"0","Trxr-1"
"RpL7",3.23186296410169e-87,-0.332658283569425,0.975,0.99,3.01177309624636e-83,"0","RpL7"
"RpS4",3.88736235233295e-87,-0.342891079167813,0.968,0.985,3.62263297613907e-83,"0","RpS4"
"CG11151",6.37953949616488e-87,-0.60643823156336,0.414,0.665,5.94509285647606e-83,"0","CG11151"
"CG2065",7.40886834123467e-87,-1.01226759127569,0.045,0.34,6.90432440719659e-83,"0","CG2065"
"MtnE",7.42218896367147e-87,-1.09050609428942,0.224,0.513,6.91673789524544e-83,"0","MtnE"
"RpS14a",8.30774224537112e-87,-0.345515822873038,0.948,0.976,7.74198499846135e-83,"0","RpS14a"
"RpS9",1.76114632143023e-86,-0.331502394309439,0.964,0.99,1.64121225694083e-82,"0","RpS9"
"CG8745",5.73497638909487e-86,0.336814708103498,0.196,0.027,5.34442449699751e-82,"0","CG8745"
"unc-13-4A",3.09964266559448e-85,0.376393645687032,0.951,0.66,2.8885570000675e-81,"0","unc-13-4A"
"stai",3.72036871115456e-85,0.447094137392723,0.521,0.208,3.46701160192494e-81,"0","stai"
"MESR3",8.5574221422699e-85,0.39449432746438,0.331,0.09,7.97466169438132e-81,"0","MESR3"
"mt:ND6",9.60233131850882e-85,-0.583571180414779,0.538,0.759,8.94841255571837e-81,"0","mt:ND6"
"CG44014",3.32052621172771e-84,-1.14033488020086,0.357,0.59,3.09439837670906e-80,"0","CG44014"
"CG15210",3.45148773228674e-84,-0.884642957286686,0.056,0.347,3.21644141771801e-80,"0","CG15210"
"CG1707",7.18895990170697e-84,-0.486453296272665,0.7,0.828,6.69939173240073e-80,"0","CG1707"
"RpL37A",7.90868066189949e-84,-0.326253421110659,0.971,0.987,7.37009950882414e-80,"0","RpL37A"
"Damm",1.33777106105762e-83,-0.781727053930084,0.036,0.32,1.24666885179959e-79,"0","Damm"
"RpS28b",1.56151286741539e-83,-0.30835961430703,0.975,0.99,1.4551738411444e-79,"0","RpS28b"
"CG18549",4.33694066062205e-83,-0.71874399570365,0.038,0.321,4.04159500163369e-79,"0","CG18549"
"RpS10b",5.05232962497273e-83,-0.350103867705816,0.958,0.982,4.70826597751209e-79,"0","RpS10b"
"ATPsyn-d",8.08855362051707e-83,-0.445673322704892,0.795,0.867,7.53772311895986e-79,"0","ATPsyn-d"
"CG8036",9.09206911632975e-83,0.364228888054487,0.355,0.103,8.47289920950769e-79,"0","CG8036"
"CG14160",1.07954506457255e-82,-0.698428350116633,0.046,0.33,1.00602804567516e-78,"0","CG14160"
"CG34330",1.31573299493658e-82,-0.768101750588859,0.941,0.943,1.2261315779814e-78,"0","CG34330"
"Tango13",3.15423015709567e-82,-0.643061784557963,0.181,0.477,2.93942708339746e-78,"0","Tango13"
"slo",6.19632611218464e-81,0.467470541378753,0.628,0.303,5.77435630394486e-77,"0","slo"
"Tapdelta",7.13654494824911e-81,-0.490858300358325,0.795,0.88,6.65054623727334e-77,"0","Tapdelta"
"CG1907",7.75610836859823e-81,-0.750094358958537,0.504,0.683,7.22791738869669e-77,"0","CG1907"
"Bsg",2.07466773647896e-80,-0.503747544920601,0.793,0.872,1.93338286362474e-76,"0","Bsg"
"CG14662",3.02429040082758e-80,-1.10693312045677,0.034,0.307,2.81833622453122e-76,"0","CG14662"
"CG11961",5.4605219301988e-80,-0.595239812191388,0.054,0.338,5.08866038675226e-76,"0","CG11961"
"CG17896",7.27421069688193e-80,0.393081836218607,0.938,0.802,6.77883694842427e-76,"0","CG17896"
"CG31809",1.20392464990881e-79,-0.659716479918901,0.117,0.401,1.12193738125002e-75,"0","CG31809"
"RFeSP",1.43158854508454e-79,-0.495431579649703,0.72,0.821,1.33409736516428e-75,"0","RFeSP"
"fkh",1.66750104072139e-79,0.471559548043078,0.801,0.527,1.55394421984826e-75,"0","fkh"
"CG7770",1.79856140421794e-79,-0.454671922157576,0.747,0.854,1.6760793725907e-75,"0","CG7770"
"RpL7A",3.50544057961798e-79,-0.314067447755706,0.974,0.985,3.266720076146e-75,"0","RpL7A"
"CG9568",3.94758741909147e-79,-2.45559966791857,0.897,0.871,3.67875671585134e-75,"0","CG9568"
"CG31345",4.02142272465439e-79,-0.682233558335522,0.076,0.36,3.74756383710543e-75,"0","CG31345"
"CG32230",4.13416033795245e-79,-0.426643480184993,0.909,0.951,3.85262401893788e-75,"0","CG32230"
"CoVIIc",4.92950940802854e-79,-0.469255211107653,0.795,0.879,4.5938098173418e-75,"0","CoVIIc"
"CG2846",6.5543142442952e-79,-0.653656389425054,0.198,0.484,6.1079654442587e-75,"0","CG2846"
"sda",6.91338351616245e-79,0.501322509470627,0.53,0.239,6.44258209871179e-75,"0","sda"
"Idh",7.89685199954424e-79,-0.562277127853281,0.358,0.617,7.35907637837528e-75,"0","Idh"
"Syb",1.09853813217917e-78,-0.444937907719366,0.807,0.878,1.02372768537777e-74,"0","Syb"
"cpo",1.67802952904496e-78,-0.62024703985194,0.448,0.67,1.563755718117e-74,"0","cpo"
"CG11537",2.98281706099138e-78,-0.589387822974901,0.104,0.39,2.77968721913787e-74,"0","CG11537"
"CG2789",3.3427220253357e-78,-0.602905809410545,0.683,0.799,3.11508265541034e-74,"0","CG2789"
"AMPdeam",3.45482647933667e-78,-0.635142802534496,0.25,0.526,3.21955279609384e-74,"0","AMPdeam"
"RpL3",4.50482371441206e-78,-0.351449098266929,0.965,0.978,4.1980452194606e-74,"0","RpL3"
"Mob2",5.85663662091329e-78,0.407941781200006,0.872,0.624,5.45779966702909e-74,"0","Mob2"
"Hsp60",1.01600221172797e-77,-0.572603010948574,0.379,0.627,9.46812461109299e-74,"0","Hsp60"
"RpL11",1.21750566130454e-77,-0.354144001708184,0.94,0.967,1.1345935257697e-73,"0","RpL11"
"GstE7",3.38126755719064e-77,-0.758068381214004,0.087,0.367,3.15100323654596e-73,"0","GstE7"
"GlyP",4.80038529056117e-77,0.417494155439332,0.803,0.507,4.47347905227395e-73,"0","GlyP"
"RpS24",4.91205665483653e-77,-0.292716991492386,0.977,0.989,4.57754559664216e-73,"0","RpS24"
"dnc",9.25847537287545e-77,-0.594420324408168,0.297,0.567,8.62797319998263e-73,"0","dnc"
"Eno",1.68909955039873e-76,0.376436935327017,0.935,0.831,1.57407187101658e-72,"0","Eno"
"CG3655",2.11749477110135e-76,-0.56018691711924,0.044,0.318,1.97329337718935e-72,"0","CG3655"
"CG7580",3.59053247304507e-76,-0.418221176537519,0.882,0.925,3.3460172116307e-72,"0","CG7580"
"grsm",6.14223048068194e-76,-0.679084016544544,0.131,0.408,5.7239445849475e-72,"0","grsm"
"CG43693",7.29783114080301e-76,-0.6634589108928,0.062,0.335,6.80084884011433e-72,"0","CG43693"
"Oatp33Eb",7.55851853387076e-76,-0.535670331643028,0.015,0.272,7.04378342171416e-72,"0","Oatp33Eb"
"CG42674",5.82965493967995e-75,-0.649910276936111,0.134,0.417,5.43265543828774e-71,"0","CG42674"
"CG6834",1.13469596712097e-74,-0.577723692635549,0.064,0.337,1.05742317176003e-70,"0","CG6834"
"CG32053",1.16227062419594e-74,-0.559028041579794,0.035,0.3,1.08311999468819e-70,"0","CG32053"
"Atg8a",2.84222524280418e-74,-0.352190641287085,0.928,0.969,2.64866970376921e-70,"0","Atg8a"
"CG2930",3.97661660793807e-74,-1.66400962628617,0.089,0.351,3.70580901693749e-70,"0","CG2930"
"RpS6",4.01265202816797e-74,-0.39033784377214,0.868,0.923,3.73939042504974e-70,"0","RpS6"
"CR34335",6.84849720105907e-74,-0.623478898229797,0.88,0.957,6.38211454166695e-70,"0","CR34335"
"CG12428",7.99216254749137e-74,-0.809603566088272,0.051,0.314,7.4478962780072e-70,"0","CG12428"
"sqd",9.28189425883384e-74,-0.410156797987733,0.78,0.895,8.64979725980725e-70,"0","sqd"
"RpS23",2.54127050658391e-73,-0.303305735204169,0.967,0.988,2.36820998508554e-69,"0","RpS23"
"Clic",3.69564632824629e-73,-0.619392131028259,0.261,0.527,3.44397281329271e-69,"0","Clic"
"CG1246",4.84859637275108e-73,-0.560147832933824,0.03,0.287,4.51840695976673e-69,"0","CG1246"
"CG13751",5.00148450508707e-73,-0.5647101562986,0.326,0.578,4.66088341029064e-69,"0","CG13751"
"yip2",5.34764960543356e-73,-0.585392636533332,0.1,0.371,4.98347466730353e-69,"0","yip2"
"Cp1",6.85560752401159e-73,-0.586836445593393,0.51,0.699,6.3887406516264e-69,"0","Cp1"
"CG1824",3.6333227289513e-72,-0.784590543055807,0.079,0.342,3.38589345110971e-68,"0","CG1824"
"CG12991",4.90289387342928e-72,-0.573235701120587,0.239,0.507,4.56900680064874e-68,"0","CG12991"
"l(2)k09913",1.75414355323412e-71,-0.675293716783837,0.537,0.709,1.63468637725888e-67,"0","l(2)k09913"
"Hk",1.80683381297066e-71,-0.891525274152111,0.094,0.358,1.68378843030736e-67,"0","Hk"
"CG5399",1.85807009914344e-71,-2.01818589794467,0.29,0.505,1.73153552539177e-67,"0","CG5399"
"Syx1A",5.14961369270512e-71,-0.505921898990285,0.639,0.785,4.7989250002319e-67,"0","Syx1A"
"Rac2",5.26703970063186e-71,-0.605175294125854,0.243,0.511,4.90835429701883e-67,"0","Rac2"
"sn",5.79919790338901e-71,-0.59985079048638,0.04,0.294,5.40427252616822e-67,"0","sn"
"sun",1.0440653013999e-70,-0.50925491018684,0.484,0.697,9.72964454374568e-67,"0","sun"
"CG3529",1.24669212134056e-70,-0.567418388407794,0.218,0.481,1.16179238787727e-66,"0","CG3529"
"h",6.66812816826184e-70,-0.707770284652278,0.032,0.28,6.21402864000321e-66,"0","h"
"CG9836",9.11508966676149e-70,-0.543401469577853,0.444,0.649,8.49435206045503e-66,"0","CG9836"
"Dcp-1",1.15337330242876e-69,-0.52874652385015,0.012,0.251,1.07482858053336e-65,"0","Dcp-1"
"CG2064",1.37145550599138e-69,-0.714031891793269,0.258,0.507,1.27805938603336e-65,"0","CG2064"
"pHCl",1.47920491019563e-69,0.282520012007863,0.19,0.035,1.3784710558113e-65,"0","pHCl"
"lqf",1.68512045771155e-69,-0.498084380129178,0.533,0.716,1.5703637545414e-65,"0","lqf"
"Fas3",1.95125674551791e-69,-0.604792317729868,0.093,0.36,1.81837616114814e-65,"0","Fas3"
"RpL12",2.59441273152341e-69,-0.258737184172122,0.983,0.994,2.41773322450667e-65,"0","RpL12"
"RpS18",2.7148935306271e-69,-0.309857905589518,0.95,0.98,2.53000928119139e-65,"0","RpS18"
"RpL17",3.38464327703899e-69,-0.3266100035614,0.944,0.973,3.15414906987263e-65,"0","RpL17"
"Arpc4",8.05630103741779e-69,-0.49180690735058,0.455,0.664,7.50766693676964e-65,"0","Arpc4"
"RpS19a",1.34483752926303e-68,-0.321412496881262,0.947,0.974,1.25325409352022e-64,"0","RpS19a"
"sNPF-R",3.82909307164973e-68,0.336258126807289,0.265,0.071,3.56833183347038e-64,"0","sNPF-R"
"CG7048",1.33993393807016e-67,-0.499941915178273,0.394,0.614,1.24868443688758e-63,"0","CG7048"
"CG2076",2.27468490050292e-67,-0.565152370266903,0.451,0.644,2.11977885877867e-63,"0","CG2076"
"bbg",2.53164245179975e-67,-0.691408001964256,0.518,0.669,2.35923760083219e-63,"0","bbg"
"CG44422",5.25452455646471e-67,-0.592148116648508,0.014,0.247,4.89669143416947e-63,"0","CG44422"
"Ac78C",5.88543618042454e-67,-0.538335329444709,0.096,0.355,5.48463797653762e-63,"0","Ac78C"
"CG10170",6.45195937936744e-67,-0.597365681170276,0.364,0.586,6.01258094563252e-63,"0","CG10170"
"CG31454",7.22051465201989e-67,-0.505670871582881,0.006,0.233,6.72879760421734e-63,"0","CG31454"
"CG18547",7.30286062235929e-67,-0.798540383964098,0.084,0.335,6.80553581397662e-63,"0","CG18547"
"CG30463",1.09026381902752e-66,-0.752544257322465,0.083,0.334,1.01601685295175e-62,"0","CG30463"
"14-3-3epsilon",1.28511671980784e-66,-0.273749340296393,0.975,0.988,1.19760027118893e-62,"0","14-3-3epsilon"
"Hsp83",1.72528804621424e-66,-0.516306624273456,0.891,0.938,1.60779593026705e-62,"0","Hsp83"
"Oscp",6.2246010415746e-66,-0.429957532676125,0.72,0.813,5.80070571064337e-62,"0","Oscp"
"CG2556",8.24625906634795e-66,-0.45039290697729,0.696,0.809,7.68468882392966e-62,"0","CG2556"
"GstS1",2.05514373293734e-65,-0.744990457388114,0.306,0.538,1.91518844472431e-61,"0","GstS1"
"Galphao",2.31907714827285e-65,-0.47581151893771,0.609,0.766,2.16114799447547e-61,"0","Galphao"
"GstD8",2.54990339521882e-65,-0.969510745253276,0.067,0.31,2.37625497400442e-61,"0","GstD8"
"EF2",2.81798382973435e-65,-0.365787290563003,0.903,0.946,2.62607913092945e-61,"0","EF2"
"CG10527",8.26346067604685e-65,-0.613706738904903,0.101,0.347,7.70071900400806e-61,"0","CG10527"
"cib",1.01400658758439e-64,-0.703114565631973,0.089,0.341,9.44952738969894e-61,"0","cib"
"RpL34b",1.95636687511158e-64,-0.281256425205028,0.974,0.982,1.82313829091648e-60,"0","RpL34b"
"Tim8",5.22839137341425e-64,-0.491622994363458,0.412,0.625,4.87233792088474e-60,"0","Tim8"
"Ubi-p5E",5.52986605862014e-64,-0.495067823182879,0.631,0.762,5.15328218002811e-60,"0","Ubi-p5E"
"CG2918",6.33511022199477e-64,-0.486735876467825,0.412,0.635,5.90368921587692e-60,"0","CG2918"
"CG6543",1.02613384152868e-63,-0.541791748000348,0.283,0.519,9.5625412692058e-60,"0","CG6543"
"RpL4",1.02814085494668e-63,-0.369481093837451,0.884,0.932,9.58124462724815e-60,"0","RpL4"
"OstStt3",2.77030967951347e-63,-0.528660264325999,0.388,0.602,2.58165159033861e-59,"0","OstStt3"
"Buffy",1.10468686016918e-62,-0.487986555062007,0.026,0.253,1.02945768499166e-58,"0","Buffy"
"CngB",1.80014551485318e-62,-0.553698033598431,0.132,0.382,1.67755560529168e-58,"0","CngB"
"CG8839",2.12309289800937e-62,-0.473334779483267,0.704,0.796,1.97851027165493e-58,"0","CG8839"
"RpL35",2.23882515432313e-62,-0.282768942868624,0.953,0.985,2.08636116131372e-58,"0","RpL35"
"Rack1",2.70913401928539e-62,-0.331144949296978,0.918,0.953,2.52464199257206e-58,"0","Rack1"
"cu",5.24163693037932e-62,-0.567857303773812,0.126,0.376,4.88468145542049e-58,"0","cu"
"ERp60",6.94053266287999e-62,-0.446730679866071,0.712,0.815,6.46788238853786e-58,"0","ERp60"
"RpL9",6.95910418939466e-62,-0.355327326532257,0.882,0.945,6.48518919409688e-58,"0","RpL9"
"Fer1",1.40478506992722e-61,-0.785539956985436,0.041,0.268,1.30911920666517e-57,"0","Fer1"
"cact",1.43692622197484e-61,0.405540103202556,0.566,0.295,1.33907154625836e-57,"0","cact"
"CG32105",2.1015572677618e-61,-0.541169826515324,0.013,0.228,1.95844121782722e-57,"0","CG32105"
"CG17337",2.60477971821038e-61,-0.552276426890745,0.457,0.634,2.42739421940025e-57,"0","CG17337"
"CG13229",3.81222810056397e-61,-0.901447704770186,0.038,0.261,3.55261536691556e-57,"0","CG13229"
"Xbp1",9.10063077682425e-61,-0.391168805994361,0.789,0.873,8.48087782092252e-57,"0","Xbp1"
"noc",1.45307677642827e-60,0.397858147421637,0.401,0.165,1.3541222479535e-56,"0","noc"
"Gclm",2.14859999204128e-60,-0.8132505409342,0.174,0.411,2.00228033258327e-56,"0","Gclm"
"Ost48",2.33882823153068e-60,-0.476740610701012,0.459,0.657,2.17955402896344e-56,"0","Ost48"
"CG12262",2.42994018451921e-60,0.353016097332032,0.755,0.462,2.26446125795345e-56,"0","CG12262"
"inaE",3.10227918454265e-60,-0.491098889662892,0.016,0.23,2.89101397207529e-56,"0","inaE"
"Pgk",5.46182029217789e-60,0.403038374804769,0.78,0.553,5.08987033028058e-56,"0","Pgk"
"ctp",5.97672753280722e-60,-0.329265453092603,0.937,0.957,5.56971238782305e-56,"0","ctp"
"Prosbeta1",6.29362585523673e-60,-0.455541572600796,0.515,0.682,5.8650299344951e-56,"0","Prosbeta1"
"CG2852",4.85601741049804e-59,-0.404451722167297,0.905,0.929,4.52532262484312e-55,"0","CG2852"
"CG32137",5.36972085424243e-59,-0.5007955936081,0.093,0.334,5.00404286406852e-55,"0","CG32137"
"Gdi",7.06354917090574e-59,-0.472754955240968,0.469,0.646,6.58252147236706e-55,"0","Gdi"
"CG34325",1.50454801040491e-58,-0.495357694010785,0.016,0.224,1.40208829089634e-54,"0","CG34325"
"Scamp",2.93821401812084e-58,-0.461760680890632,0.496,0.676,2.73812164348681e-54,"0","Scamp"
"CG34439",3.23819852504472e-58,-0.390796686025533,0.746,0.84,3.01767720548918e-54,"0","CG34439"
"CG3731",4.48215422457579e-58,-0.446079502372671,0.509,0.678,4.17691952188218e-54,"0","CG3731"
"CG14516",5.10095288357835e-58,-0.587885256755356,0.026,0.235,4.75357799220666e-54,"0","CG14516"
"CG10249",6.11075460232659e-58,-0.511941624722159,0.215,0.46,5.69461221390815e-54,"0","CG10249"
"CG43658",8.14575258333284e-58,-0.595442121401879,0.1,0.336,7.59102683240787e-54,"0","CG43658"
"Sodh-1",1.04581884527904e-57,0.367451750622995,0.56,0.286,9.74598581915541e-54,"0","Sodh-1"
"lbk",2.58771622464106e-57,-0.515509991163062,0.116,0.353,2.411492749743e-53,"0","lbk"
"Picot",2.89370736297281e-57,-0.969614325099267,0.072,0.297,2.69664589155436e-53,"0","Picot"
"CG4769",3.70913554112439e-57,-0.479375208204807,0.385,0.574,3.45654341077382e-53,"0","CG4769"
"Nacalpha",5.05454474866799e-57,-0.387394053546481,0.744,0.838,4.7103302512837e-53,"0","Nacalpha"
"CG2862",6.7712079491464e-57,-0.41170783916473,0.604,0.754,6.31008868780953e-53,"0","CG2862"
"CG4169",1.50715071948431e-56,-0.422371033185523,0.616,0.736,1.40451375548743e-52,"0","CG4169"
"CG7433",1.56612505101441e-56,-0.623652909949282,0.546,0.707,1.45947193504033e-52,"0","CG7433"
"PRL-1",2.06000350542009e-56,-0.599596762073163,0.452,0.609,1.91971726670099e-52,"0","PRL-1"
"ATPsyn-gamma",3.56978735728788e-56,-0.407354877385591,0.694,0.78,3.32668483825658e-52,"0","ATPsyn-gamma"
"robl",3.96814511471803e-56,-0.422196157077056,0.53,0.701,3.69791443240574e-52,"0","robl"
"Dat",4.30825133419737e-56,-0.57834311649016,0.071,0.295,4.01485941833853e-52,"0","Dat"
"Cam",4.78723906982325e-56,-0.356740024227826,0.883,0.93,4.46122808916828e-52,"0","Cam"
"Pal2",5.31059790565406e-56,-0.397861237601691,0.971,0.988,4.94894618827902e-52,"0","Pal2"
"glec",1.03356888593249e-55,0.363555547049391,0.49,0.233,9.63182844800492e-52,"0","glec"
"CG14482",1.25356225638914e-55,-0.397533282622669,0.785,0.857,1.16819466672904e-51,"0","CG14482"
"pst",1.78915531910527e-55,-0.519261474573802,0.24,0.47,1.6673138418742e-51,"0","pst"
"kar",2.74668753086408e-55,0.285113133013465,0.485,0.221,2.55963811001223e-51,"0","kar"
"CG3446",3.90606708821844e-55,-0.34800251409161,0.81,0.864,3.64006391951077e-51,"0","CG3446"
"CG1882",5.35954018294976e-55,-0.509945354699232,0.147,0.381,4.99455549649088e-51,"0","CG1882"
"NPF",5.56158049592335e-55,-3.38102273166112,0.99,0.982,5.18283686415097e-51,"0","NPF"
"GstE8",7.02916495834017e-55,-0.511870082646132,0.049,0.263,6.55047882467721e-51,"0","GstE8"
"Moe",7.13740021948508e-55,-0.487661110389593,0.359,0.563,6.65134326453815e-51,"0","Moe"
"CG8498",8.47985667596277e-55,-0.413072612639654,0.578,0.727,7.9023784363297e-51,"0","CG8498"
"Hex-A",1.11195122800658e-54,0.410899639076174,0.649,0.382,1.03622734937933e-50,"0","Hex-A"
"Ret",1.30279135376551e-54,-0.433749653081287,0.005,0.195,1.21407126257408e-50,"0","Ret"
"eff",6.72107156616702e-54,-0.296539351315373,0.914,0.957,6.26336659251105e-50,"0","eff"
"GstT4",7.04545456349616e-54,-1.12684888714871,0.027,0.226,6.56565910772207e-50,"0","GstT4"
"sut2",9.61737016084403e-54,-0.570938554858386,0.048,0.256,8.96242725289055e-50,"0","sut2"
"nAChRalpha5",1.0822633503926e-53,-1.42596297708503,0.096,0.31,1.00856121623087e-49,"0","nAChRalpha5"
"mspo",1.29287156187964e-53,-0.606364652362288,0.078,0.296,1.20482700851563e-49,"0","mspo"
"Pmp70",1.46541117457814e-53,-0.532357424521077,0.102,0.324,1.36561667358937e-49,"0","Pmp70"
"Tsp66E",1.77940307431775e-53,-0.605111393787356,0.004,0.188,1.65822572495671e-49,"0","Tsp66E"
"MtnD",2.38125713340831e-53,-0.680783128457492,0.439,0.595,2.21909352262321e-49,"0","MtnD"
"Prosbeta3",3.24798336629581e-53,-0.416597113968117,0.608,0.744,3.02679569905106e-49,"0","Prosbeta3"
"Sec61beta",3.35803243993644e-53,-0.401711720961053,0.685,0.789,3.12935043077677e-49,"0","Sec61beta"
"Mmp2",3.68781093232265e-53,-0.676947924508226,0.233,0.449,3.43667100783148e-49,"0","Mmp2"
"Pdi",4.17898487458458e-53,-0.403563662260644,0.728,0.808,3.89439600462537e-49,"0","Pdi"
"r-l",4.84525059879272e-53,-0.648147808679115,0.063,0.272,4.51528903301493e-49,"0","r-l"
"crc",5.07761632019001e-53,-0.390610321722389,0.803,0.863,4.73183064878507e-49,"0","crc"
"Cyp28d1",5.68292180974346e-53,-0.694450520559012,0.169,0.383,5.29591483449993e-49,"0","Cyp28d1"
"CG1943",6.04617376066928e-53,-0.486563009681259,0.438,0.613,5.6344293275677e-49,"0","CG1943"
"CG5819",1.05579844831523e-52,-0.434617584592216,0.045,0.253,9.83898573984966e-49,"0","CG5819"
"l(1)G0230",1.25334354537783e-52,-0.391045729584203,0.68,0.768,1.1679908499376e-48,"0","l(1)G0230"
"CR42862",1.61867068986495e-52,-0.418417198541726,0.628,0.752,1.50843921588514e-48,"0","CR42862"
"CG8907",1.81662463591987e-52,-0.563543918727814,0.272,0.475,1.69291249821372e-48,"0","CG8907"
"Ucrh",2.2047067357238e-52,-0.267388482832192,0.972,0.979,2.05456620702101e-48,"0","Ucrh"
"CG8321",6.07859613934298e-52,-0.487702144526404,0.175,0.398,5.66464374225373e-48,"0","CG8321"
"CG10301",6.19038331522949e-52,-0.552340440540476,0.582,0.695,5.76881821146236e-48,"0","CG10301"
"Ostgamma",8.56093078866317e-52,-0.424472504723669,0.549,0.689,7.9779314019552e-48,"0","Ostgamma"
"MtnC",9.45802806278579e-52,-1.07644565088186,0.074,0.284,8.81393635171008e-48,"0","MtnC"
"Cyp12a4",1.17554862774664e-51,-0.468857688373843,0.082,0.297,1.09549376619709e-47,"0","Cyp12a4"
"Ugt86Dh",1.31470229549957e-51,-0.423232873097048,0.006,0.187,1.22517106917605e-47,"0","Ugt86Dh"
